fold 1
train
583	642
584	643
585	644
586	645
587	648
588	649
589	650
590	651
591	652
592	653
593	654
594	655
595	656
596	657
597	658
598	659
599	660
600	661
601	662
602	663
603	664
604	665
605	666
606	667
607	668
608	671
609	673
610	674
611	676
612	678
613	679
614	680
615	681
616	682
617	683
618	684
619	685
620	686
621	687
622	688
623	689
624	691
625	692
626	693
627	694
628	695
629	696
630	698
631	699
632	701
633	702
634	703
635	705
636	707
637	708
638	710
639	712
640	713
641	714
642	715
643	716
644	717
645	718
646	719
647	720
648	721
649	722
650	723
651	724
652	725
653	726
654	727
655	729
656	730
657	731
658	732
659	733
660	734
661	735
662	736
663	737
664	738
665	739
666	740
667	741
668	742
669	743
670	744
671	745
672	746
673	747
674	748
675	749
676	750
677	752
678	753
679	754
680	755
681	756
682	758
683	759
684	760
685	761
686	762
687	763
688	764
689	765
690	766
691	769
692	771
693	772
694	773
695	774
696	775
697	776
698	777
699	778
700	779
701	780
702	781
703	782
704	783
705	784
706	785
707	786
708	787
709	788
710	789
711	790
712	791
713	792
714	793
715	794
716	795
717	796
718	797
719	798
720	799
721	800
722	801
723	802
724	803
725	804
726	805
727	806
728	807
729	808
730	809
731	810
732	811
733	812
734	813
735	814
736	815
737	816
738	817
739	818
740	819
741	820
742	821
743	822
744	823
745	824
746	825
747	826
748	827
749	828
750	829
751	830
752	831
753	834
754	835
755	836
756	837
757	838
758	839
759	840
760	841
761	842
762	843
763	844
764	845
765	846
766	847
767	848
768	849
769	850
770	851
771	852
772	853
773	854
774	857
775	858
776	859
777	860
778	861
779	862
780	863
781	864
782	865
783	866
784	868
785	869
786	870
787	871
788	872
789	873
790	874
791	875
792	876
793	877
794	878
795	879
796	880
797	881
798	882
799	883
800	885
801	886
802	888
803	889
804	890
805	891
806	892
807	894
808	895
809	896
810	897
811	898
812	899
813	900
814	902
815	903
816	905
817	908
818	909
819	910
820	911
821	912
822	914
823	915
824	916
825	917
826	918
827	919
828	920
829	921
830	922
831	923
832	924
833	925
834	926
835	927
836	928
837	929
838	930
839	931
840	932
841	933
842	934
843	936
844	937
845	938
846	939
847	940
848	941
849	942
850	943
851	944
852	945
853	946
854	947
855	948
856	949
857	950
858	951
859	952
860	953
861	954
862	955
863	956
864	957
865	959
866	960
867	961
868	962
869	963
870	964
871	966
872	967
873	968
874	969
875	970
876	971
877	972
878	973
879	974
880	975
881	976
882	977
883	978
884	979
885	980
886	981
887	982
888	983
889	985
890	986
891	987
892	988
893	989
894	990
895	991
896	992
897	994
898	995
899	996
900	998
901	999
902	1000
903	1001
904	1002
905	1003
906	1004
907	1005
908	1006
909	1007
910	1008
911	1009
912	1010
913	1011
914	1012
915	1013
916	1015
917	1016
918	1017
919	1018
920	1019
921	1020
922	1021
923	1022
924	1023
925	1024
926	1025
927	1026
928	1027
929	1028
930	1029
931	1030
932	1031
933	1032
934	1033
935	1034
936	1035
937	1036
938	1037
939	1038
940	1039
941	1040
942	1041
943	1042
944	1043
945	1044
946	1045
947	1046
948	1047
949	1048
950	1049
951	1050
952	1051
953	1052
954	1053
955	1054
956	1057
957	1059
958	1060
959	1063
960	1064
961	1065
962	1066
963	1067
964	1068
965	1069
966	1071
967	1072
968	1073
969	1074
970	1075
971	1076
972	1077
973	1078
974	1079
975	1080
976	1081
977	1083
978	1084
979	1085
980	1086
981	1087
982	1088
983	1089
984	1090
985	1091
986	1093
987	1094
988	1095
989	1096
990	1097
991	1098
992	1099
993	1100
994	1101
995	1102
996	1103
997	1105
998	1106
999	1107
1000	1108
1001	1109
1002	1110
1003	1111
1004	1112
1005	1113
1006	1114
1007	1115
1008	1116
1009	1119
1010	1120
1011	1121
1012	1122
1013	1123
1014	1124
1015	1125
1016	1126
1017	1127
1018	1128
1019	1129
1020	1130
1021	1131
1022	1132
1023	1133
1024	1134
1025	1135
1026	1136
1027	1137
1028	1138
1029	1139
1030	1140
1031	1141
1032	1142
1033	1143
1034	1144
1035	1145
1036	1146
1037	1147
1038	1148
1039	1149
1040	1150
1041	1151
1042	1152
1043	1153
1044	1154
1045	1155
1046	1156
1047	1157
1048	1158
1049	1159
1050	1160
1051	1161
1052	1162
1053	1163
1054	1164
1055	1166
1056	1167
1057	1168
1058	1169
1059	1170
1060	1171
1061	1172
1062	1173
1063	1174
1064	1175
1065	1176
1066	1177
1067	1179
1068	1180
1069	1181
1070	1182
1071	1183
1072	1185
1073	1186
1074	1187
1075	1188
1076	1189
1077	1190
1078	1193
1079	1194
1080	1195
1081	1197
1082	1198
1083	1200
1084	1201
1085	1202
1086	1204
1087	1206
1088	1207
1089	1208
1090	1209
1091	1210
1092	1211
1093	1212
1094	1213
1095	1214
1096	1215
1097	1216
1098	1217
1099	1218
1100	1219
1101	1220
1102	1222
1103	1223
1104	1224
1105	1225
1106	1226
1107	1227
1108	1228
1109	1229
1110	1230
1111	1232
1112	1233
1113	1234
1114	1235
1115	1236
1116	1237
1117	1238
1118	1239
1119	1240
1120	1241
1121	1242
1122	1243
1123	1244
1124	1245
1125	1247
1126	1248
1127	1249
1128	1250
1129	1251
1130	1252
1131	1253
1132	1254
1133	1255
1134	1256
1135	1257
1136	1258
1137	1259
1138	1260
1139	1262
1140	1264
1141	1265
1142	1266
1143	1267
1144	1268
1145	1269
1146	1270
1147	1271
1148	1273
1149	1274
1150	1275
1151	1276
1152	1277
1153	1278
1154	1279
1155	1280
1156	1281
1157	1282
1158	1283
1159	1284
1160	1285
1161	1286
1162	1287
1163	1288
1164	1290
1165	1291
1166	1292
1167	1293
1168	1294
1169	1295
1170	1296
1171	1297
1172	1298
1173	1299
1174	1300
1175	1301
1176	1302
1177	1303
1178	1304
1179	1305
1180	1306
1181	1307
1182	1308
1183	1309
1184	1310
1185	1311
1186	1312
1187	1313
1188	1314
1189	1315
1190	1318
1191	1319
1192	1320
1193	1321
1194	1322
1195	1324
1196	1325
1197	1326
1198	1327
1199	1328
1200	1329
1201	1330
1202	1331
1203	1333
1204	1335
1205	1336
1206	1337
1207	1338
1208	1339
1209	1340
1210	1341
1211	1342
1212	1343
1213	1344
1214	1345
1215	1346
1216	1347
1217	1348
1218	1349
1219	1350
1220	1352
1221	1354
1222	1355
1223	1356
1224	1357
1225	1358
1226	1359
1227	1360
1228	1361
1229	1362
1230	1364
1231	1365
1232	1366
1233	1367
1234	1368
1235	1369
1236	1370
1237	1371
1238	1372
1239	1373
1240	1374
1241	1375
1242	1376
1243	1378
1244	1379
1245	1380
1246	1381
1247	1382
1248	1383
1249	1384
1250	1385
1251	1386
1252	1387
1253	1388
1254	1389
1255	1390
1256	1391
1257	1392
1258	1393
1259	1394
1260	1395
1261	1396
1262	1397
1263	1398
1264	1399
1265	1400
1266	1401
1267	1402
1268	1403
1269	1404
1270	1405
1271	1406
1272	1407
1273	1408
1274	1409
1275	1411
1276	1412
1277	1413
1278	1415
1279	1416
1280	1417
1281	1418
1282	1420
1283	1421
1284	1422
1285	1423
1286	1424
1287	1425
1288	1426
1289	1427
1290	1428
1291	1429
1292	1430
1293	1431
1294	1432
1295	1434
1296	1435
1297	1436
1298	1438
1299	1440
1300	1441
1301	1442
1302	1443
1303	1444
1304	1445
1305	1446
1306	1447
1307	1448
1308	1449
1309	1450
1310	1451
1311	1452
1312	1453
1313	1454
1314	1455
1315	1456
1316	1458
1317	1459
1318	1460
1319	1461
1320	1463
1321	1464
1322	1465
1323	1466
1324	1468
1325	1469
1326	1471
1327	1472
1328	1473
1329	1475
1330	1476
1331	1477
1332	1478
1333	1479
1334	1480
1335	1481
1336	1482
1337	1483
1338	1484
1339	1485
1340	1487
1341	1488
1342	1490
1343	1491
1344	1492
1345	1493
1346	1494
1347	1496
1348	1497
1349	1498
1350	1499
1351	1500
1352	1502
1353	1503
1354	1504
1355	1505
1356	1506
1357	1507
1358	1508
1359	1509
1360	1510
1361	1512
1362	1513
1363	1514
1364	1515
1365	1516
1366	1517
1367	1518
1368	1519
1369	1520
1370	1523
1371	1524
1372	1525
1373	1526
1374	1527
1375	1528
1376	1529
1377	1530
1378	1531
1379	1532
1380	1533
1381	1534
1382	1535
1383	1536
1384	1537
1385	1538
1386	1539
1387	1540
1388	1541
1389	1544
1390	1545
1391	1546
1392	1547
1393	1549
1394	1550
1395	1551
1396	1552
1397	1553
1398	1554
1399	1555
1400	1556
1401	1558
1402	1560
1403	1561
1404	1562
1405	1563
1406	1564
1407	1565
1408	1566
1409	1567
1410	1568
1411	1569
1412	1570
1413	1571
1414	1572
1415	1573
1416	1575
1417	1576
1418	1577
1419	1578
1420	1579
1421	1580
1422	1581
1423	1582
1424	1583
1425	1584
1426	1585
1427	1586
1428	1587
1429	1588
1430	1589
1431	1590
1432	1591
1433	1592
1434	1593
1435	1594
1436	1595
1437	1596
1438	1597
1439	1598
1440	1599
1441	1600
1442	1601
1443	1602
1444	1604
1445	1605
1446	1606
1447	1607
1448	1608
1449	1609
1450	1611
1451	1612
1452	1613
1453	1614
1454	1616
1455	1617
1456	1618
1457	1619
1458	1621
1459	1622
1460	1623
1461	1624
1462	1625
1463	1626
1464	1627
1465	1628
1466	1629
1467	1630
1468	1631
1469	1632
1470	1633
1471	1635
1472	1636
1473	1637
1474	1638
1475	1639
1476	1640
1477	1641
1478	1642
1479	1643
1480	1644
1481	1645
1482	1646
1483	1647
1484	1648
1485	1649
1486	1650
1487	1651
1488	1652
1489	1654
1490	1655
1491	1656
1492	1658
1493	1659
1494	1660
1495	1662
1496	1664
1497	1666
1498	1667
1499	1668
1500	1669
1501	1670
1502	1671
1503	1672
1504	1673
1505	1674
1506	1675
1507	1676
1508	1677
1509	1678
1510	1679
1511	1680
1512	1681
1513	1682
1514	1683
1515	1684
1516	1685
1517	1686
1518	1687
1519	1688
1520	1689
1521	1690
1522	1692
1523	1693
1524	1694
1525	1695
1526	1696
1527	1697
1528	1698
1529	1699
1530	1700
1531	1701
1532	1702
1533	1703
1534	1706
1535	1707
1536	1708
1537	1709
1538	1711
1539	1712
1540	1713
1541	1715
1542	1716
1543	1717
1544	1718
1545	1719
1546	1720
1547	1721
1548	1723
1549	1724
1550	1725
1551	1726
1552	1727
1553	1728
1554	1729
1555	1730
1556	1731
1557	1732
1558	1733
1559	1734
1560	1735
1561	1736
1562	1739
1563	1740
1564	1741
1565	1742
1566	1743
1567	1744
1568	1745
1569	1746
1570	1747
1571	1748
1572	1749
1573	1750
1574	1751
1575	1752
1576	1753
1577	1754
1578	1756
1579	1757
1580	1758
1581	1759
1582	1760
1583	1761
1584	1762
1585	1763
1586	1765
1587	1766
1588	1767
1589	1768
1590	1769
1591	1770
1592	1771
1593	1772
1594	1773
1595	1774
1596	1775
1597	1776
1598	1777
1599	1778
1600	1779
1601	1780
1602	1781
1603	1782
1604	1783
1605	1784
1606	1785
1607	1786
1608	1787
1609	1788
1610	1789
1611	1790
1612	1792
1613	1793
1614	1794
1615	1795
1616	1796
1617	1797
1618	1798
1619	1800
1620	1801
1621	1802
1622	1803
1623	1805
1624	1806
1625	1807
1626	1808
1627	1809
1628	1810
1629	1811
1630	1813
1631	1814
1632	1815
1633	1816
1634	1817
1635	1818
1636	1819
1637	1820
1638	1821
1639	1822
1640	1823
1641	1824
1642	1826
1643	1827
1644	1829
1645	1830
1646	1831
1647	1832
1648	1833
1649	1834
1650	1835
1651	1836
1652	1837
1653	1838
1654	1839
1655	1840
1656	1841
1657	1842
1658	1843
1659	1844
1660	1845
1661	1846
1662	1847
1663	1848
1664	1849
1665	1851
1666	1852
1667	1853
1668	1854
1669	1855
1670	1856
1671	1857
1672	1858
1673	1859
1674	1860
1675	1861
1676	1862
1677	1863
1678	1864
1679	1865
1680	1867
1681	1868
1682	1869
1683	1871
1684	1873
1685	1874
1686	1876
1687	1877
1688	1879
1689	1880
1690	1881
1691	1882
1692	1883
1693	1884
1694	1885
1695	1886
1696	1888
1697	1889
1698	1890
1699	1891
1700	1892
1701	1893
1702	1894
1703	1895
1704	1896
1705	1897
1706	1898
1707	1899
1708	1900
1709	1901
1710	1902
1711	1903
1712	1904
1713	1905
1714	1906
1715	1907
1716	1908
1717	1909
1718	1910
1719	1912
1720	1913
1721	1914
1722	1915
1723	1917
1724	1919
1725	1920
1726	1921
1727	1922
1728	1923
1729	1924
1730	1925
1731	1926
1732	1927
1733	1928
1734	1929
1735	1930
1736	1931
1737	1932
1738	1933
1739	1934
1740	1936
1741	1937
1742	1938
1743	1939
1744	1940
1745	1941
1746	1942
1747	1944
1748	1945
1749	1946
1750	1947
1751	1948
1752	1949
1753	1950
1754	1951
1755	1952
1756	1953
1757	1954
1758	1955
1759	1956
1760	1957
1761	1958
1762	1959
1763	1960
1764	1961
1765	1962
1766	1963
1767	1964
1768	1965
1769	1966
1770	1967
1771	1968
1772	1969
1773	1970
1774	1971
1775	1973
1776	1974
1777	1975
1778	1976
1779	1978
1780	1979
1781	1980
1782	1981
1783	1982
1784	1983
1785	1984
1786	1985
1787	1986
1788	1987
1789	1988
1790	1989
1791	1990
1792	1991
1793	1992
1794	1993
1795	1994
1796	1995
1797	1996
1798	1997
1799	1998
1800	1999
1801	2000
1802	2001
1803	2003
1804	2004
1805	2005
1806	2006
1807	2007
1808	2008
1809	2009
1810	2010
1811	2011
1812	2012
1813	2014
1814	2015
1815	2016
1816	2017
1817	2018
1818	2019
1819	2020
1820	2021
1821	2022
1822	2023
1823	2024
1824	2026
1825	2027
1826	2028
1827	2029
1828	2030
1829	2031
1830	2032
1831	2033
1832	2034
1833	2035
1834	2037
1835	2039
1836	2041
1837	2042
1838	2043
1839	2044
1840	2045
1841	2046
1842	2047
1843	2048
1844	2049
1845	2050
1846	2051
1847	2052
1848	2053
1849	2054
1850	2055
1851	2056
1852	2057
1853	2058
1854	2059
1855	2061
1856	2062
1857	2063
1858	2064
1859	2065
1860	2066
1861	2069
1862	2070
1863	2071
1864	2072
1865	2073
1866	2074
1867	2075
1868	2076
1869	2077
1870	2078
1871	2079
1872	2080
1873	2081
1874	2082
1875	2083
1876	2084
1877	2085
1878	2086
1879	2087
1880	2088
1881	2089
1882	2090
1883	2091
1884	2092
1885	2093
1886	2094
1887	2095
1888	2097
1889	2098
1890	2099
1891	2100
1892	2101
1893	2102
1894	2103
1895	2104
1896	2105
1897	2106
1898	2107
1899	2108
1900	2109
1901	2110
1902	2111
1903	2112
1904	2113
1905	2115
1906	2116
1907	2117
1908	2118
1909	2119
1910	2120
1911	2121
1912	2122
1913	2123
1914	2124
1915	2125
1916	2126
1917	2127
1918	2129
1919	2130
1920	2131
1921	2132
1922	2133
1923	2134
1924	2135
1925	2136
1926	2137
1927	2138
1928	2139
1929	2140
1930	2141
1931	2142
1932	2143
1933	2144
1934	2145
1935	2146
1936	2147
1937	2149
1938	2151
1939	2152
1940	2154
1941	2155
1942	2156
1943	2157
1944	2158
1945	2159
1946	2160
1947	2161
1948	2162
1949	2163
1950	2164
1951	2165
1952	2166
1953	2167
1954	2168
1955	2169
1956	2170
1957	2171
1958	2172
1959	2173
1960	2174
1961	2176
1962	2177
1963	2178
1964	2179
1965	2180
1966	2181
1967	2182
1968	2183
1969	2184
1970	2185
1971	2186
1972	2187
1973	2188
1974	2189
1975	2190
1976	2191
1977	2192
1978	2193
1979	2194
1980	2195
1981	2196
1982	2198
1983	2199
1984	2200
1985	2201
1986	2202
1987	2203
1988	2204
1989	2205
1990	2206
1991	2207
1992	2208
1993	2209
1994	2210
1995	2211
1996	2212
1997	2214
1998	2215
1999	2216
2000	2217
2001	2218
2002	2219
2003	2220
2004	2221
2005	2223
2006	2224
2007	2225
2008	2226
2009	2227
2010	2228
2011	2229
2012	2230
2013	2231
2014	2232
2015	2233
2016	2234
2017	2236
2018	2237
2019	2238
2020	2239
2021	2240
2022	2241
2023	2242
2024	2244
2025	2245
2026	2246
2027	2247
2028	2248
2029	2249
2030	2251
2031	2252
2032	2254
2033	2255
2034	2256
2035	2258
2036	2259
2037	2261
2038	2262
2039	2263
2040	2264
2041	2265
2042	2266
2043	2267
2044	2268
2045	2269
2046	2271
2047	2274
2048	2275
2049	2276
2050	2277
2051	2278
2052	2279
2053	2280
2054	2281
2055	2282
2056	2283
2057	2284
2058	2285
2059	2286
2060	2287
2061	2288
2062	2289
2063	2291
2064	2292
2065	2293
2066	2294
2067	2295
2068	2296
2069	2297
2070	2298
2071	2299
2072	2300
2073	2301
2074	2302
2075	2303
2076	2304
2077	2305
2078	2306
2079	2307
2080	2308
2081	2309
2082	2310
2083	2311
2084	2312
2085	2313
2086	2314
2087	2315
2088	2318
2089	2319
2090	2320
2091	2321
2092	2322
2093	2323
2094	2324
2095	2325
2096	2326
2097	2327
2098	2328
2099	2329
2100	2330
2101	2331
2102	2332
2103	2333
2104	2334
2105	2335
2106	2336
2107	2337
2108	2339
2109	2340
2110	2341
2111	2342
2112	2343
2113	2344
2114	2345
2115	2346
2116	2347
2117	2348
2118	2349
2119	2350
2120	2351
2121	2352
2122	2353
2123	2354
2124	2355
2125	2356
2126	2357
2127	2358
2128	2359
2129	2360
2130	2361
2131	2362
2132	2363
2133	2364
2134	2365
2135	2366
2136	2367
2137	2368
2138	2370
2139	2371
2140	2372
2141	2373
2142	2374
2143	2375
2144	2377
2145	2378
2146	2379
2147	2380
2148	2381
2149	2382
2150	2383
2151	2385
2152	2386
2153	2387
2154	2388
2155	2389
2156	2390
2157	2391
2158	2392
2159	2393
2160	2394
2161	2395
2162	2396
2163	2397
2164	2399
2165	2400
2166	2401
2167	2402
2168	2403
2169	2404
2170	2405
2171	2406
2172	2408
2173	2409
2174	2410
2175	2411
2176	2413
2177	2414
2178	2415
2179	2416
2180	2417
2181	2419
2182	2420
2183	2422
2184	2423
2185	2424
2186	2425
2187	2426
2188	2427
2189	2428
2190	2429
2191	2430
2192	2432
2193	2433
2194	2434
2195	2435
2196	2436
2197	2438
2198	2439
2199	2440
2200	2441
2201	2442
2202	2443
2203	2445
2204	2446
2205	2447
2206	2448
2207	2449
2208	2450
2209	2451
2210	2452
2211	2453
2212	2455
2213	2456
2214	2457
2215	2458
2216	2459
2217	2460
2218	2461
2219	2463
2220	2464
2221	2465
2222	2466
2223	2467
2224	2468
2225	2469
2226	2470
2227	2471
2228	2472
2229	2473
2230	2474
2231	2475
2232	2476
2233	2477
2234	2478
2235	2479
2236	2480
2237	2481
2238	2482
2239	2483
2240	2484
2241	2485
2242	2486
2243	2487
2244	2489
2245	2490
2246	2491
2247	2493
2248	2494
2249	2495
2250	2496
2251	2497
2252	2498
2253	2499
2254	2500
2255	2501
2256	2502
2257	2503
2258	2504
2259	2505
2260	2507
2261	2508
2262	2509
2263	2511
2264	2512
2265	2513
2266	2514
2267	2515
2268	2516
2269	2517
2270	2518
2271	2519
2272	2520
2273	2521
2274	2522
2275	2523
2276	2524
2277	2525
2278	2526
2279	2527
2280	2529
2281	2530
2282	2531
2283	2532
2284	2533
2285	2534
2286	2535
2287	2536
2288	2537
2289	2539
2290	2540
2291	2541
2292	2542
2293	2543
2294	2544
2295	2546
2296	2547
2297	2548
2298	2549
2299	2550
2300	2551
2301	2553
2302	2554
2303	2555
2304	2556
2305	2557
2306	2558
2307	2559
2308	2560
2309	2561
2310	2563
2311	2564
2312	2565
2313	2566
2314	2567
2315	2568
2316	2569
2317	2570
2318	2571
2319	2572
2320	2573
2321	2574
2322	2575
2323	2576
2324	2577
2325	2579
2326	2580
2327	2581
2328	2582
2329	2583
2330	2584
2331	2585
2332	2586
2333	2587
2334	2588
2335	2589
2336	2590
2337	2591
2338	2592
2339	2593
2340	2594
2341	2595
2342	2596
2343	2597
2344	2598
2345	2599
2346	2601
2347	2602
2348	2603
2349	2605
2350	2606
2351	2608
2352	2609
2353	2610
2354	2611
2355	2612
2356	2613
2357	2615
2358	2616
2359	2617
2360	2620
2361	2621
2362	2622
2363	2623
2364	2624
2365	2625
2366	2626
2367	2627
2368	2629
2369	2630
2370	2631
2371	2632
2372	2633
2373	2634
2374	2635
2375	2636
2376	2637
2377	2638
2378	2639
2379	2640
2380	2641
2381	2642
2382	2643
2383	2644
2384	2645
2385	2646
2386	2647
2387	2648
2388	2649
2389	2650
2390	2651
2391	2652
2392	2653
2393	2654
2394	2655
2395	2656
2396	2657
2397	2658
2398	2660
2399	2661
2400	2662
2401	2663
2402	2665
2403	2666
2404	2667
2405	2668
2406	2669
2407	2670
2408	2671
2409	2672
2410	2673
2411	2674
2412	2675
2413	2676
2414	2677
2415	2678
2416	2681
2417	2683
2418	2684
2419	2685
2420	2686
2421	2687
2422	2688
2423	2689
2424	2690
2425	2691
2426	2692
2427	2693
2428	2694
2429	2695
2430	2696
2431	2697
2432	2698
2433	2699
2434	2700
2435	2701
2436	2702
2437	2703
2438	2704
2439	2706
2440	2707
2441	2708
2442	2709
2443	2710
2444	2711
2445	2712
2446	2713
2447	2714
2448	2715
2449	2716
2450	2717
2451	2718
2452	2719
2453	2720
2454	2721
2455	2722
2456	2723
2457	2724
2458	2725
2459	2726
2460	2727
2461	2728
2462	2729
2463	2731
2464	2732
2465	2734
2466	2736
2467	2737
2468	2738
2469	2740
2470	2741
2471	2743
2472	2744
2473	2745
2474	2746
2475	2747
2476	2748
2477	2749
2478	2750
2479	2752
2480	2753
2481	2754
2482	2755
2483	2756
2484	2757
2485	2758
2486	2759
2487	2760
2488	2762
2489	2763
2490	2764
2491	2765
2492	2766
2493	2767
2494	2768
2495	2769
2496	2770
2497	2771
2498	2772
2499	2774
2500	2775
2501	2776
2502	2778
2503	2779
2504	2780
2505	2781
2506	2782
2507	2783
2508	2784
2509	2785
2510	2786
2511	2787
2512	2788
2513	2790
2514	2791
2515	2792
2516	2793
2517	2794
2518	2795
2519	2796
2520	2797
2521	2798
2522	2799
2523	2800
2524	2801
2525	2802
2526	2803
2527	2804
2528	2805
2529	2807
2530	2808
2531	2809
2532	2810
2533	2812
2534	2813
2535	2814
2536	2815
2537	2816
2538	2817
2539	2818
2540	2820
2541	2821
2542	2822
2543	2823
2544	2824
2545	2826
2546	2827
2547	2829
2548	2830
2549	2831
2550	2832
2551	2833
2552	2835
2553	2836
2554	2837
2555	2838
2556	2839
2557	2840
2558	2841
2559	2842
2560	2844
2561	2845
2562	2846
2563	2847
2564	2848
2565	2849
2566	2850
2567	2851
2568	2852
2569	2853
2570	2854
2571	2856
2572	2857
2573	2858
2574	2859
2575	2860
2576	2861
2577	2862
2578	2863
2579	2864
2580	2865
2581	2866
2582	2867
2583	2868
2584	2869
2585	2870
2586	2871
2587	2873
2588	2874
2589	2875
2590	2876
2591	2877
2592	2878
2593	2879
2594	2880
2595	2881
2596	2882
2597	2883
2598	2886
2599	2887
2600	2888
2601	2889
2602	2891
2603	2892
2604	2893
2605	2895
2606	2896
2607	2897
2608	2898
2609	2899
2610	2900
2611	2901
2612	2902
2613	2903
2614	2904
2615	2905
2616	2907
2617	2908
2618	2909
2619	2910
2620	2911
2621	2913
2622	2914
2623	2915
2624	2916
2625	2917
2626	2918
2627	2919
2628	2920
2629	2921
2630	2922
2631	2923
2632	2924
2633	2925
2634	2926
2635	2927
2636	2928
2637	2929
2638	2930
2639	2932
2640	2934
2641	2935
2642	2937
2643	2938
2644	2939
2645	2940
2646	2941
2647	2942
